0,1,2,3,4,5,6,7,8,state
-8.31697,2.93538,-2.94246,1.26615,8.39549,-2.86612,9.33247,-1.16812,-3.77218,12.0
-7.49236,2.59619,-1.96678,1.46035,8.47098,-2.74669,9.4233,-0.640893,-3.31145,12.0
-6.59083,2.06739,-0.912329,1.3478,8.28359,-2.67068,9.50194,-0.338261,-3.23534,12.0
-5.7131,1.38112,-0.511992,1.31898,8.77501,-2.40175,9.5758,-0.528578,-3.2334,12.0
-4.82413,0.394699,0.274399,1.18219,9.08009,-1.90185,9.46284,-0.869905,-3.19385,12.0
-3.63071,-0.290544,1.06433,1.021,8.65589,-3.45223,9.61336,-1.13728,-3.11347,12.0
-2.96393,-1.38769,2.00172,0.709647,8.96519,-2.41341,9.29956,-1.35934,-3.57838,12.0
-2.58904,-2.3284,3.20362,0.0497712,9.50885,-0.297476,9.56005,-1.43661,-3.61382,12.0
-2.35033,-3.03695,4.78757,-0.0707662,9.61194,-1.81011,10.1079,-1.2948,-2.7987,12.0
-1.83045,-3.14718,5.64245,-0.174844,9.45535,-2.74079,10.6675,-0.57535,-2.99038,12.0
-1.31699,-3.03179,6.26555,-0.269047,9.72368,-2.08511,11.3192,0.480848,-2.64294,12.0
-0.697385,-2.99483,6.69807,-0.426228,10.0994,-2.28279,11.7599,1.3931,-3.10716,12.0
0.359898,-1.98066,6.47956,-1.05476,10.8121,-2.99347,11.561,1.47376,-3.53419,12.0
1.04196,-1.15225,6.37152,-2.23228,11.0424,-2.89939,11.2953,0.754017,-3.53244,12.0
0.609343,-0.840543,6.90281,-2.69642,11.08,-3.14024,10.8383,-0.761882,-3.52772,12.0
0.360599,-1.06177,7.40017,-2.6365,10.9631,-3.68087,10.9282,-1.67938,-2.8265,12.0
-0.145707,-1.80943,8.20334,-2.25516,11.0373,-3.6742,11.7025,2.86555,-6.70572,12.0
-0.6096,-2.33875,8.00574,-1.83321,11.1871,-3.5896,11.8032,7.61083,-6.69554,12.0
-0.458171,-2.49134,8.04701,-1.68015,11.4125,-3.58756,11.1334,6.88076,-5.11571,12.0
-0.552557,-2.25847,8.54515,-1.48854,11.3745,-3.54525,10.5673,5.12579,-3.64422,12.0
-0.776098,-1.61209,8.50113,-1.67822,10.8485,-3.46953,10.0742,4.28352,-2.40918,12.0
-1.29741,-0.697128,8.52872,-1.39451,10.3247,-2.84315,9.19184,3.94235,-1.79868,12.0
-1.34538,-0.0555587,8.10248,-0.877438,9.83881,-2.05779,8.13404,3.53359,-2.07712,12.0
-1.55555,0.594178,8.44352,-0.682592,8.86078,-1.81875,7.45856,2.13141,-1.8824,12.0
-1.73515,1.35543,8.55373,-0.715239,8.3353,-1.58531,7.54374,1.78569,-1.45489,12.0
-1.88874,2.34067,8.27869,-1.20382,7.92448,-1.32178,7.51991,1.85801,-0.992512,12.0
-1.80809,3.06093,8.27747,-1.9458,7.24535,-1.87511,7.675,2.04562,-0.837727,12.0
-1.44812,3.35649,7.70455,-2.26494,7.05493,-2.34492,7.3492,1.62624,-0.375391,12.0
-1.58637,3.61623,6.93186,-2.24115,6.82578,-2.8084,6.83014,1.51405,-0.18707,12.0
-1.60536,3.95232,6.31464,-1.51006,6.41114,-2.52276,6.10856,1.40754,-0.541115,12.0
-1.41617,5.12496,6.0826,-0.706822,6.1835,-2.3913,5.59163,-0.83475,0.123522,12.0
-1.35808,6.11445,6.465,0.386244,5.58393,-1.44025,4.76418,-2.88177,0.359278,12.0
-0.874845,6.48736,6.16308,1.13046,4.94649,-0.688998,3.70887,-4.92639,0.476913,12.0
0.38913,6.92667,5.48776,1.51598,4.00552,-0.44663,4.25794,-15.5571,4.6776,12.0
1.4918,6.6829,4.65838,1.71776,2.90741,-1.25254,-1.32354,-9.84017,-12.3559,12.0
2.75589,5.37035,3.25771,1.9036,1.55104,-1.28349,3.2139,4.77342,-20.0022,12.0
3.50925,6.53794,2.95716,2.00526,0.644665,-1.62719,12.7182,-0.538634,-13.7361,12.0
3.82946,7.75201,3.22727,1.73702,0.532279,-1.67041,10.7747,1.63571,-8.83003,12.0
3.31694,9.91897,3.25077,1.37432,1.89236,-1.17803,8.85071,5.05324,-7.40456,12.0
3.56826,11.1353,3.71228,0.788768,4.15761,-0.576462,13.3716,-0.0734737,-1.42218,12.0
3.8309,11.6251,3.56061,0.274817,6.83552,-0.168547,15.1084,0.0799171,1.72044,12.0
3.56466,12.2131,1.20691,0.279822,9.01049,-1.49204,12.4411,3.00635,3.41145,12.0
2.00836,14.7889,-0.634,0.577707,10.956,-3.19669,5.82337,7.50615,1.42477,12.0
1.03991,19.269,-1.16396,1.60197,14.4601,-2.37638,1.00366,8.29959,-3.7234,12.0
0.285701,25.5058,-0.234109,2.91716,19.7375,-0.898311,1.95339,9.53846,-7.38736,12.0
-0.203324,29.6859,0.0523629,6.91697,23.7711,-3.85919,7.06017,8.5233,-7.86894,12.0
-0.7514,31.3516,-0.846676,10.3854,34.1201,-8.63139,12.3842,4.65089,-11.9966,12.0
-1.81102,30.7058,-1.86104,10.6937,42.7111,-13.1841,17.3859,-1.74401,-13.8351,12.0
-4.18487,28.9264,-3.50707,9.33374,36.2282,-14.7752,23.9896,1.60561,-5.95446,12.0
-6.36123,27.6021,-4.99772,7.14995,30.9816,-12.126,17.6639,4.85678,-4.03285,12.0
-7.89766,26.7364,-5.55664,5.88886,28.4521,-8.15234,16.3036,5.98255,-6.02185,12.0
-7.80246,25.86,-5.89864,4.96524,25.1038,-8.15819,17.0747,6.93257,-6.71445,12.0
-6.41576,26.4901,-6.34184,4.33842,24.1524,-9.94761,19.166,5.62772,-6.60773,12.0
-4.44983,26.7305,-7.42934,4.22678,22.7321,-8.4349,22.582,1.87655,-5.5075,12.0
-2.43648,27.0109,-8.24685,3.82054,19.7434,-5.14127,27.2123,-1.64821,-5.16801,12.0
-0.194133,25.6518,-9.74817,2.99436,15.9193,-3.0916,36.5723,-5.45176,-6.86213,12.0
2.17818,23.2355,-10.5512,2.66594,12.8003,-2.31299,39.7412,-15.3206,9.01474,12.0
4.57949,19.3777,-11.3105,2.02266,10.2445,-1.92913,11.6344,-13.4053,0.533631,12.0
5.75226,16.5847,-12.8615,1.18613,6.09939,-2.78267,-5.70368,6.00692,-15.432,12.0
7.69109,13.0885,-11.7815,-0.767184,1.66288,-2.72619,1.30234,41.9369,-36.3057,12.0
7.81987,10.2706,-8.57557,-1.98719,-3.06611,-1.0292,10.2069,16.2813,-11.821,12.0
6.58495,10.2271,-6.05375,-3.11495,-9.96294,-2.45989,12.5003,16.5893,-14.1147,12.0
5.63789,10.4134,-7.26168,-2.9217,-11.5434,-2.21893,14.9933,5.48593,-4.64298,12.0
5.06058,7.10069,-9.06806,-3.1603,-9.9557,-1.41527,13.795,1.77782,-5.28828,12.0
3.77573,2.24341,-10.264,-2.72706,-9.42702,-0.98321,12.0798,-1.63551,-4.43572,12.0
1.81715,-0.428732,-9.55309,-2.31156,-8.83584,-2.449,9.50079,-8.17136,-1.79752,12.0
1.6698,0.624044,-10.752,-1.70813,-7.50461,-0.19658,7.47566,-8.34152,2.00314,12.0
0.350053,-0.794395,-9.30442,-0.0537477,-4.84319,-1.182,3.4858,-7.20103,4.88795,12.0
-0.223628,-2.39214,-10.2698,-0.706926,-1.48446,-0.391615,-2.51832,-8.14115,8.38245,12.0
-0.751384,-4.42307,-8.73136,-0.440878,1.83481,0.57044,-6.52985,-9.03706,9.58174,12.0
-0.974416,-6.49359,-7.11125,0.749823,7.73247,-0.937275,-9.08806,-11.5648,9.57119,12.0
-1.11058,-7.3976,-6.49444,1.78084,11.3335,-2.47914,-10.2076,-13.2592,8.68267,12.0
-0.829207,-7.2818,-6.02877,2.59044,10.1866,-4.62912,-8.22212,-12.0554,8.5412,12.0
-0.165139,-6.48601,-5.55966,3.12029,4.87819,-4.25378,-5.58049,-10.6334,9.06113,12.0
0.353213,-6.30342,-5.8989,1.71842,-0.583351,0.385093,-6.1965,-12.4499,8.79596,12.0
0.329709,-7.74846,-6.27925,0.00389218,-5.22656,3.38936,-8.30994,-14.3328,8.51584,12.0
-0.536631,-9.69086,-3.63004,-0.405455,-4.94822,-0.18129,-7.77191,-13.531,7.55164,12.0
-1.01629,-9.62675,-1.13576,0.108322,-1.64287,-1.15075,-5.05861,-10.3866,6.32509,12.0
-0.507851,-7.63733,1.1359,-0.507199,-0.617468,-0.158489,-3.30388,-8.67461,4.55734,12.0
0.833637,-6.2232,-0.773148,-0.626075,-0.899061,-2.87019,-0.681229,-7.50253,3.14915,12.0
1.89507,-3.03949,-0.229166,-0.871492,-0.592336,-2.17866,2.22251,-6.26163,2.39943,12.0
2.08872,-1.55298,0.692417,-0.197209,-0.429117,0.00139889,5.34324,-4.14535,1.22203,12.0
2.1529,-1.15816,2.46247,-0.149613,0.71059,1.50867,8.39602,-1.76442,0.23523,12.0
1.59132,-1.10482,3.68547,0.237825,1.64284,0.351034,12.131,1.00068,-1.82746,12.0
0.895653,1.18844,4.9374,0.910488,2.90836,-1.4995,17.9852,4.20203,-3.13793,12.0
-0.422585,4.54229,5.44516,1.11497,5.42342,-2.54943,23.7617,5.19319,-8.0629,12.0
-1.70322,7.99965,4.837,0.291306,9.59767,-3.73955,34.9181,5.19159,-11.7688,12.0
-2.95381,10.7352,4.15476,0.644975,15.1972,-5.18402,46.5875,3.29925,-16.8084,12.0
-3.54598,12.1919,5.29559,1.28415,20.9508,-6.00428,40.3365,2.34446,-20.6484,12.0
-3.24887,13.978,5.87133,0.157264,26.6316,-7.28223,41.3702,19.7034,-27.0356,12.0
-2.602,15.0444,6.87809,-3.16317,32.0046,-10.5737,33.2796,26.3398,-33.8358,12.0
-1.63795,16.2062,6.11887,-6.4627,33.46,-14.0844,34.0043,16.5931,-17.0972,12.0
-2.11696,18.3339,6.02754,-9.75641,31.6517,-15.8032,34.8831,9.0318,-12.4105,12.0
-3.57656,22.3829,7.76243,-10.7702,34.9786,-14.3222,31.8193,12.4115,-19.4476,12.0
-5.14214,26.6044,7.49382,-8.77283,36.6404,-12.6264,21.3134,7.7597,-18.2916,12.0
-5.48981,30.0894,6.55316,-5.70521,37.8568,-9.47714,18.2599,2.07069,-16.7054,12.0
-4.68361,31.44,5.56,-3.61937,37.0663,-8.43004,19.7721,7.47911,-10.6263,12.0
-2.94478,31.7004,2.27526,-2.32483,33.5247,-8.12403,14.7618,9.8731,-7.02655,12.0
-2.31031,32.0245,0.898122,-0.859489,28.7073,-7.07508,11.0872,7.29118,-4.19258,12.0
-2.01068,32.5896,0.708267,-0.228264,23.9775,-4.60885,7.24295,4.90615,-2.09478,12.0
-0.334496,33.1006,-0.0765837,-0.122219,18.8286,-3.11879,3.26842,2.44035,0.696806,12.0
2.14395,31.3634,-1.22671,-0.01635,13.8967,-2.94596,0.689598,1.22814,2.33723,12.0
4.71551,26.5525,-2.32658,0.562584,9.56022,-3.57963,-1.34739,2.17489,4.20136,12.0
6.43188,22.5375,-4.28867,0.894709,5.86886,-3.60034,-3.41881,3.70209,4.74948,12.0
8.29294,20.6405,-6.87153,1.67728,2.29615,-2.5678,-6.32184,5.76928,4.89983,12.0
10.8875,17.7669,-7.70819,1.74833,-0.66059,0.11484,-8.56286,7.07508,4.79156,12.0
12.0508,13.315,-8.0991,1.59633,-3.36067,1.6697,-10.1689,7.50261,4.81103,12.0
12.3636,7.8421,-8.8457,0.823327,-6.84026,-0.966018,-8.58214,6.54834,4.21579,12.0
11.0465,5.8648,-10.4752,0.993428,-8.24659,-2.81697,-7.85092,6.39654,3.64539,12.0
9.91674,4.22649,-12.2186,1.06509,-8.38088,-0.375816,-6.86929,5.7141,2.77213,12.0
8.71733,1.1511,-13.4962,1.36521,-7.88496,0.712195,-6.09804,5.63736,2.27885,12.0
6.25699,-2.19181,-11.8669,1.80797,-5.63185,0.0159163,-4.92475,4.34398,1.68148,12.0
4.04395,-3.94067,-9.96973,1.38908,-2.46947,-0.272999,-3.46041,2.29061,0.937446,12.0
3.11936,-4.73341,-10.3273,0.578812,0.437121,0.399852,-2.66146,0.771471,0.376224,12.0
1.92465,-6.13147,-10.7253,0.530662,2.69282,-0.150446,-0.992211,0.640387,1.20454,12.0
0.0756838,-3.33227,-9.06904,0.320572,3.80916,-2.21009,-0.381358,-0.0133699,1.75511,12.0
-0.80904,0.335597,-7.01635,0.187206,4.24802,-4.1887,-0.293103,-1.45207,1.1861,12.0
-2.32026,-8.27776,-4.16186,-0.454545,5.01282,-2.77014,0.330946,-1.6807,0.808025,12.0
-2.99468,-4.77824,-7.99402,-1.40433,3.45351,0.0443516,1.66778,-1.80025,0.47517,12.0
-3.58467,-4.35209,-3.30884,-0.873922,-0.349595,0.298648,2.42076,-2.63219,-0.515274,12.0
-3.853,-5.59102,-2.07708,0.114133,-3.33494,-0.796655,2.39364,-2.11924,-2.8727,12.0
-3.45226,-6.77202,-2.25953,1.22024,-5.63369,-0.536819,3.00125,-2.1256,-2.55771,12.0
-3.23579,-5.89551,-1.64345,0.994214,-6.63966,0.933752,5.3107,-1.50134,-1.72752,12.0
-1.41116,-4.62038,-5.931,0.184314,-5.47275,0.489356,6.79334,-0.262446,-1.14116,12.0
-1.42476,-6.55528,-5.92468,-0.426334,-3.33483,-1.03877,6.56569,1.26093,-1.53885,12.0
-5.95925,-7.58797,1.86231,-0.687705,-0.849131,-1.09031,4.91387,2.83193,-2.02861,12.0
-5.6911,-4.74746,5.74397,-0.649783,0.806462,-1.24989,2.23213,4.05139,-0.520096,12.0
-1.76909,-2.30958,1.7918,-1.07083,0.99552,-1.33557,0.848744,1.97427,3.83923,12.0
1.10571,-0.343369,-0.673447,-0.436036,0.924009,-0.471977,-1.66627,3.08441,4.65552,12.0
2.30247,1.78455,0.722847,-0.393222,0.256354,1.04109,-3.70409,13.3859,4.72505,12.0
3.11478,1.21503,1.39122,-0.427578,0.529494,2.43353,-1.72305,73.1369,-74.7727,12.0
3.82759,2.42987,2.09057,0.379128,3.19146,1.12298,56.2676,-54.3086,33.0044,12.0
3.84133,6.72266,2.6921,0.607774,6.33421,-1.74844,38.3859,-41.9189,-38.6852,12.0
4.92138,10.1566,1.54207,-0.688448,11.8323,-2.29317,50.7567,2.76828,-20.0811,12.0
5.8852,13.5052,-0.764035,-3.49341,19.2868,-3.80089,24.5129,-5.96947,0.696734,12.0
5.5107,17.4098,-1.47559,-4.00867,31.5427,-6.90902,1.39925,16.7935,1.97779,12.0
4.10006,19.5102,-1.19591,0.487275,43.1501,-14.4159,13.8775,6.50948,15.0585,12.0
2.31591,20.2794,-1.6101,8.23221,36.2237,-15.9568,37.3814,8.20587,3.17187,12.0
-0.0563407,23.5948,-2.08018,12.0461,34.9854,-7.94586,27.577,-1.79989,-5.47205,12.0
-2.49365,27.5768,-0.205753,12.2086,38.9358,-2.80587,21.8428,2.00808,-11.7674,12.0
-4.04995,31.2802,0.990037,11.3832,38.4085,-8.78214,11.9453,9.3126,-5.97145,12.0
-4.40942,32.7647,1.21057,9.99936,39.7473,-11.9092,12.8852,8.8598,-7.03951,12.0
-3.90629,32.1103,0.604515,8.36422,39.1862,-6.59354,12.7697,6.57392,-10.6539,12.0
-2.52911,31.327,-0.911709,5.57041,36.4628,-4.19589,16.0798,5.10318,-9.76188,12.0
-1.61272,31.2748,-1.70604,3.06631,31.8648,-6.00747,19.1065,3.93391,-8.37295,12.0
-1.98417,30.1052,-1.2843,-0.151937,25.0134,-7.28258,22.4715,0.735951,-5.23143,12.0
-2.32852,28.554,-1.09179,-2.03218,19.5311,-5.94359,28.6051,-3.73412,-1.86067,12.0
-0.401419,27.3174,-1.90547,-2.3992,14.6522,-3.72728,43.6803,-5.45196,-2.96887,12.0
2.51489,26.643,-2.62926,-1.5616,11.4219,-2.15277,36.7846,-13.1463,0.712763,12.0
4.44549,24.3847,-3.13155,-0.326238,7.84669,-1.26691,6.25676,-25.5584,9.73822,12.0
5.57228,21.4959,-2.72005,1.42404,4.11509,-0.990745,-2.3287,-10.1169,-5.57276,12.0
6.93927,18.3718,-2.95844,1.08285,0.344741,-1.87525,0.366186,32.3436,-37.1434,12.0
8.92007,14.9704,-3.95646,0.576068,-5.79885,-2.98737,1.86297,33.4715,-22.9341,12.0
10.1999,12.5439,-6.85414,0.519356,-7.91288,1.74243,9.42663,16.5555,-16.9245,12.0
9.7794,9.97915,-9.73834,1.15967,-11.9606,-0.710956,17.386,14.5372,-12.9714,12.0
7.74853,6.95781,-9.95101,1.46474,-11.4724,-0.745737,15.2306,12.417,-12.0542,12.0
5.38454,2.84254,-9.74161,0.415689,-10.2231,-0.26543,18.0345,4.83286,-10.7049,12.0
3.81118,-0.938749,-9.67545,-0.363078,-8.5223,0.295747,16.1275,-3.06504,-9.17044,12.0
2.07943,-4.4177,-9.88209,-0.927773,-5.4332,0.236755,9.89444,-8.86982,-4.9149,12.0
0.594903,-6.25499,-8.7435,-1.22761,-2.64642,0.144823,4.6925,-6.69081,-2.74357,12.0
-0.390555,-5.72648,-5.68106,-1.04314,-0.202392,-0.28571,-2.36065,-4.67929,2.7671,12.0
-1.19565,-4.14116,-3.08132,0.530215,2.95613,-0.190031,-10.0107,-2.07276,5.60528,12.0
-1.69753,-2.8707,-1.47666,0.79834,4.6026,-1.58448,-14.8448,-1.77891,10.5319,12.0
-1.85534,-0.646508,-3.21846,3.01677,6.09394,-2.71076,-11.4103,-5.37267,10.9368,12.0
-1.54784,-1.67987,-3.94163,4.67541,9.21664,-2.30366,-10.9189,-9.94033,11.9735,12.0
-1.47579,-3.82173,-5.78072,0.998723,7.87811,-1.55277,-11.0802,-11.9514,11.9457,12.0
-1.36727,-7.47911,-7.34473,0.407992,4.15013,-1.86113,-8.32135,-11.9005,12.8998,12.0
-0.836041,-9.07329,-6.94653,-0.0449496,-0.5049,0.00440365,-6.1554,2.61322,10.0149,12.0
-0.0372264,-7.51556,-6.01612,-0.551019,-3.9214,1.24541,-4.83371,13.06,17.643,12.0
0.610665,-4.40385,-5.40111,-0.260057,-6.02408,2.26426,-0.370415,5.40105,12.9126,12.0
1.09109,-1.71165,-5.17207,-0.836646,-5.27079,2.01904,-3.99914,-6.06159,5.92322,12.0
1.51095,-0.681492,-4.16859,-1.24633,-3.09347,0.842913,-5.26375,-10.8959,8.40998,12.0
1.76447,-2.19142,-3.08205,-0.999556,-0.728103,-0.0508861,-0.404322,-11.0224,10.8917,12.0
1.89687,-4.42199,-2.07187,-0.345882,1.00219,-0.00594692,3.28475,-10.5148,6.33427,12.0
1.63014,-5.43328,-0.840857,0.376956,1.78987,-0.111575,3.78117,-9.66277,3.90293,12.0
2.0845,-4.24297,1.12479,-0.238943,2.09145,-0.356039,5.25052,-6.73614,2.39484,12.0
2.23625,-1.95211,2.85127,-0.945016,2.88806,0.170674,8.17644,-3.1334,0.665959,12.0
2.33496,0.638198,4.0756,-1.35869,3.69225,-3.59537,14.5017,0.905954,-1.33949,12.0
2.13337,3.77989,3.06131,-0.292109,7.33896,-3.93639,25.4158,4.48543,-6.3436,12.0
1.20139,7.8806,2.57167,1.32394,11.3639,-3.76531,41.5644,7.23468,-11.3275,12.0
-0.818801,11.0547,3.56986,3.76183,16.1438,-2.92354,55.7617,4.79883,-16.8394,12.0
-1.99558,13.8466,5.00534,4.73931,19.2348,-7.52367,40.2205,8.78939,-19.3775,12.0
-2.6022,15.3376,5.72248,3.11619,24.335,-11.3643,35.4959,15.7807,-21.0515,12.0
-2.25465,17.7228,5.45023,-1.01413,28.4377,-13.5821,36.1698,16.8791,-21.2444,12.0
-2.20964,21.729,3.74394,-6.677,32.5696,-12.2267,36.3872,17.4335,-24.217,12.0
-3.24929,25.2541,2.44639,-11.6287,37.4113,-11.3642,34.4237,17.9072,-24.9347,12.0
-5.19318,27.6508,1.44701,-12.3724,39.8088,-13.5538,26.7563,14.456,-24.1815,12.0
-5.77611,29.5448,0.585162,-9.14129,39.4116,-15.0428,22.4401,12.7543,-21.7069,12.0
-4.98372,31.3281,1.28379,-4.03561,38.1824,-16.1854,16.5282,14.5085,-18.1124,12.0
-3.91663,32.4681,2.41206,-0.788496,37.0975,-8.03036,10.6039,14.0988,-14.5432,12.0
-2.01699,32.5697,2.70958,0.880329,31.5561,-2.59991,7.17296,10.7493,-10.8916,12.0
0.478184,32.7022,2.74651,2.57607,25.0738,-2.62556,3.10152,7.21503,-7.36117,12.0
3.27222,31.7711,2.90697,4.15377,19.0628,-5.40407,-1.85405,4.06256,-3.4177,12.0
6.22938,29.1937,1.57441,3.73136,14.8487,-5.12697,-6.7493,1.29412,-0.054837,12.0
7.60233,26.0992,0.412309,3.16423,10.6833,-3.30382,-8.90451,-0.380498,2.09447,12.0
8.30989,22.0191,-1.21829,2.32239,7.42003,-1.83707,-12.1002,-0.198057,5.45645,12.0
9.09621,18.7725,-2.92749,1.49136,4.63966,-1.33972,-15.3811,0.949254,6.95926,12.0
10.0993,15.8722,-3.90335,1.20683,1.97344,-0.406904,-15.6447,2.52712,9.22355,12.0
10.9035,12.5164,-5.07309,1.40266,-1.22458,0.0716896,-16.4461,2.94421,9.90736,12.0
11.1121,8.47611,-6.94222,1.21624,-4.70258,-2.05003,-15.2958,2.93975,9.57188,12.0
10.7487,5.04484,-9.09138,0.868499,-6.6305,-3.32786,-13.3655,4.11087,8.81261,12.0
10.1573,3.40479,-10.5572,0.750581,-6.38767,-0.891365,-10.8391,5.2029,7.98277,12.0
8.85426,1.26119,-9.56884,0.295573,-5.77485,0.414912,-7.57571,5.53307,6.89509,12.0
7.70458,-1.19577,-9.53929,-0.00287213,-4.19194,0.481802,-5.21792,6.36541,5.4477,12.0
6.00341,-4.94193,-9.89852,-0.432814,-1.74705,-0.114748,-3.55889,5.34605,3.46439,12.0
4.1802,-7.39196,-9.68664,-0.495108,0.928134,0.107753,-1.94061,4.31721,2.67699,12.0
2.55097,-6.29075,-6.78972,-0.282179,2.31619,-0.551157,0.299901,3.55462,1.35406,12.0
2.39322,2.26791,-8.74532,-0.142446,3.55465,-1.09474,2.94283,3.54196,0.879578,12.0
0.364443,-10.1538,-3.69196,-0.524684,4.00716,-1.18058,3.81265,1.68127,0.244023,12.0
-1.83066,-9.02965,-2.95888,-1.68808,4.39127,-0.622093,3.58107,2.02698,-0.0692143,12.0
-2.14206,-4.6926,-1.93902,-1.40252,3.55806,-1.19503,4.2383,2.67396,-0.761102,12.0
-1.78129,-4.28322,-2.51231,-0.987796,-0.320254,-0.981301,5.42624,0.816599,-2.04944,12.0
-1.64908,-6.22063,-2.65774,-0.67839,-3.66058,0.777604,7.12052,0.851692,-2.99702,12.0
-2.22179,-6.67219,-2.74177,-0.533722,-6.02481,2.02698,7.4222,1.50627,-4.34862,12.0
-3.00813,-7.53531,-2.36576,-0.626263,-6.14116,1.48359,6.73293,3.37838,-5.25487,12.0
-3.96215,-6.45038,-0.690269,-0.778344,-4.41833,0.0425583,6.40045,4.21583,-5.26348,12.0
-4.10623,-3.48362,-0.00966288,-0.917269,-2.75903,0.344416,5.93007,4.7739,-3.49664,12.0
-2.94318,-1.02331,0.345845,-0.802272,-1.21638,0.225322,4.62804,4.36757,0.775968,12.0
-1.9178,0.0683804,0.280547,-0.698067,0.135677,-0.241836,4.07559,3.32043,3.90256,12.0
-0.956762,0.481771,0.678421,-0.673199,0.893926,0.530568,3.46129,0.759597,6.45906,12.0
-0.216833,0.557472,1.30505,-0.596572,1.0443,0.531468,-5.51998,8.42623,-0.279439,12.0
0.587604,1.77575,2.46761,-0.535729,1.42564,1.26703,0.27063,30.0472,-34.8147,12.0
1.4486,4.4657,2.77933,-0.218925,2.02947,1.61929,17.3586,2.11531,-16.8307,12.0
2.46191,7.25862,2.01534,-0.107464,3.66671,-1.21064,48.5929,-63.4012,-0.822333,12.0
3.41869,10.6152,0.594314,-1.39641,7.01272,-2.6001,39.6335,-12.0571,-37.3141,12.0
4.04633,14.2044,-0.563014,-3.15792,11.8156,-5.9389,45.6039,2.25096,-3.88451,12.0
4.04412,17.4987,-1.30542,-4.91635,21.6879,-5.77052,11.128,-4.3829,7.3028,12.0
3.15299,19.6965,-2.40383,-0.948438,32.676,-10.4583,0.0554616,23.3641,7.40295,12.0
2.16455,20.9524,-2.84623,6.34289,38.5551,-11.778,16.6125,4.95362,12.858,12.0
0.370575,23.6701,-1.76614,10.1795,33.8074,-10.4153,23.8429,8.04408,0.795844,12.0
-0.907757,28.0847,-1.41531,9.916,33.76,-6.43163,14.8442,-1.12516,-8.6168,12.0
-0.732279,32.8139,-2.77569,9.5937,37.5577,-7.37912,26.6183,3.99154,-16.5544,12.0
-0.0302844,34.8396,-4.73487,9.06454,39.2275,-11.2662,21.6568,-1.16864,-8.50808,12.0
0.535661,34.3989,-6.84171,7.85268,38.2924,-10.9367,17.437,6.53204,-4.43147,12.0
0.756368,32.5301,-7.71731,6.02457,36.0957,-8.136,14.9486,7.05806,-6.5055,12.0
0.875136,30.0689,-7.05294,4.60909,32.825,-8.03485,18.0611,5.90648,-7.35399,12.0
1.82846,28.814,-6.53409,3.36626,28.5424,-7.15287,20.6037,4.59814,-7.16544,12.0
3.27121,29.7037,-7.59313,1.75148,23.8492,-5.9278,22.9362,2.02147,-4.92592,12.0
5.1664,29.1127,-8.37098,0.854365,19.7166,-4.96259,25.6437,-0.405698,-2.68349,12.0
6.82046,25.9067,-9.02816,0.282082,15.6165,-4.61114,33.2697,-2.99925,-2.43483,12.0
8.04566,22.0286,-8.84278,0.0871146,11.3638,-4.36853,32.5648,-7.47894,-6.62052,12.0
8.7262,19.0315,-8.20667,0.302585,7.38001,-3.15133,12.1523,-18.8173,2.65636,12.0
9.29659,15.7331,-7.41726,0.647093,3.61619,-2.74564,1.78015,-15.2635,-6.15471,12.0
9.35566,12.6228,-7.25193,0.744342,-0.104733,-1.68632,-3.25771,17.0628,-27.5155,12.0
9.21509,8.75393,-7.24098,0.335289,-3.4415,0.253163,1.77787,47.8263,-32.5556,12.0
8.8355,4.08835,-7.42337,0.96348,-7.02293,-0.0723035,7.4295,22.8464,-18.6048,12.0
7.41945,0.0423347,-7.12303,1.56583,-10.5813,-2.56669,14.1672,18.529,-11.1383,12.0
4.96451,-1.64261,-6.76924,1.64575,-10.0539,-2.48951,14.096,12.4763,-13.8027,12.0
3.38521,-2.6607,-7.44375,1.06131,-8.9462,-0.451489,15.844,2.95107,-11.063,12.0
1.56225,-4.12599,-7.42763,-0.26735,-7.20105,0.83528,15.5515,-1.01448,-8.76459,12.0
-0.304463,-5.80994,-6.44924,-0.695355,-5.32018,0.356761,13.4261,-2.87725,-6.84535,12.0
-1.82333,-6.77501,-5.39108,-0.4774,-3.32889,-0.187856,10.7173,-2.43179,-3.5186,12.0
-2.46611,-6.00292,-4.47962,-0.725098,-1.29166,0.265686,6.71642,-4.25413,-0.461156,12.0
-2.46186,-4.63845,-4.63811,-1.18182,1.11828,0.0559733,1.70243,-5.71639,1.11726,12.0
-3.36086,-5.33926,-3.18669,-0.987328,4.60949,-1.42325,-3.50393,-5.01912,3.41351,12.0
-3.16737,-4.88511,-3.14684,0.29326,6.59641,-2.10348,-6.81538,-4.01501,3.87498,12.0
-2.89376,-4.35466,-2.99058,1.9208,6.17477,-2.42111,-8.07212,-4.15296,3.12975,12.0
-2.60837,-4.61657,-2.33113,1.86483,4.9089,-0.327083,-5.3181,-6.73513,5.72092,12.0
-2.2096,-5.44745,-1.55261,0.892365,1.6887,1.87286,-3.38338,-10.2152,7.30595,12.0
-2.15869,-6.05041,-1.04948,-0.125203,-0.864374,2.48226,-4.41432,-11.8213,9.50495,12.0
-2.1947,-5.73692,0.0265717,-0.810832,-2.72355,0.0751819,-5.99007,-11.2992,11.8781,12.0
-1.98874,-4.58817,1.37284,-0.713425,-3.2257,-1.74131,-6.95984,-11.294,11.9839,12.0
